id,name
87176,Nowa Słupia
87177,Nowa Wieś
87178,Nowa Wieś Lęborska
87179,Nowa Wieś Wielka
87180,Nowe
87181,Nowe Brzesko
87182,Nowe Grocholice
87183,Nowe Lipiny
87184,Nowe Miasteczko
87185,Nowe Miasto
87186,Nowe Miasto Lubawskie
87187,Nowe Miasto nad Pilicą
87188,Nowe Miasto nad Wartą
87189,Nowe Ostrowy
87190,Nowe Sioło
87191,Nowe Skalmierzyce
87192,Nowe Warpno
87193,Nowodwór
87194,Nowogard
87195,Nowogrodziec
87196,Nowogród
87197,Nowogród Bobrzański
87198,Nowogródek Pomorski
87199,Nowosielce
87200,Nowosielce-Gniewosz
87201,Nowy Duninów
87202,Nowy Dwór Gdański
87203,Nowy Dwór Mazowiecki
87204,Nowy Korczyn
87205,Nowy Staw
87206,Nowy Sącz
87207,Nowy Targ
87208,Nowy Tomyśl
87209,Nowy Wiśnicz
87210,Nowy Żmigród
87211,Nozdrzec
87212,Nur
87213,Nurzec-Stacja
87214,Nysa
87215,Nędza
87216,Oborniki
87217,Oborniki Śląskie
87218,Obrazów
87219,Obrowo
87220,Obryte
87221,Obrzycko
87222,Obsza
87223,Ochaby
87224,Ochla
87225,Ochojno
87226,Ochota
87227,Ochotnica Dolna
87228,Odolanów
87229,Odrzykoń
87230,Odrzywół
87231,Ogrodzieniec
87232,Ojrzeń
87233,Okocim
87234,Okonek
87235,Oksa
87236,Olecko
87237,Olesno
87238,Olesno
87239,Oleszyce
87240,Oleśnica
87241,Oleśnica
87242,Olkusz
87243,Olszana
87244,Olszanica
87245,Olszanica
87246,Olszanka
87247,Olsztyn
87248,Olsztyn
87249,Olsztynek
87250,Olszyna
87251,Olszówka
87252,Olszówka
87253,Olza
87254,Opalenica
87255,Opatowiec
87256,Opatów
87257,Opatów
87258,Opatów
87259,Opatówek
87260,Opinogóra Górna
87261,Opoczno
87262,Opole
87263,Opole Lubelskie
87264,Oporów
87265,Orchowo
87266,Orla
87267,Orle
87268,Orneta
87269,Ornontowice
87270,Orońsko
87271,Orzech
87272,Orzechówka
87273,Orzesze
87274,Orzysz
87275,Orły
87276,Osie
87277,Osieck
87278,Osieczany
87279,Osieczna
87280,Osiedle Henrykowskie
87281,Osiedle Kosmonautów
87282,Osiedle-Nowiny
87283,Osiek
87284,Osiek
87285,Osiek
87286,Osiek
87287,Osiek
87288,Osiek Jasielski
87289,Osiek Mały
87290,Osiek nad Notecią
87291,Osielec
87292,Osielsko
87293,Osina
87294,Osięciny
87295,Osjaków
87296,Ostaszewo
87297,Ostroróg
87298,Ostroszowice
87299,Ostrowiec Świętokrzyski
87300,Ostrowite
87301,Ostrowite
87302,Ostrowsko
87303,Ostrowy
87304,Ostrowy nad Okszą
87305,Ostrołęka
87306,Ostrzeszów
87307,Ostróda
87308,Ostrów
87309,Ostrów Lubelski
87310,Ostrów Mazowiecka
87311,Ostrów Wielkopolski
87312,Ostrówek
87313,Ostrówek
87314,Ostrężnica
87315,Otmuchów
87316,Otrębusy
87317,Otwock
87318,Otyń
87319,Owczarnia
87320,Ozimek
87321,Ozorków
87322,Oława
87323,Ołpiny
87324,Ośno Lubuskie
87325,Oświęcim
87326,Ożarowice
87327,Ożarów
87328,Ożarów
87329,Ożarów Mazowiecki
87330,Pabianice
87331,Pacanów
87332,Pacyna
87333,Paczków
87334,Padew Narodowa
87335,Pajęczno
87336,Pakosław
87337,Pakosławice
87338,Pakość
87339,Palcza
87340,Pamiątkowo
87341,Paniówki
87342,Panki
87343,Pantalowice
87344,Paprotnia
87345,Paradyż
87346,Parchowo
87347,Parczew
87348,Partynice
87349,Parysów
87350,Parzęczew
87351,Pasym
87352,Paszowice
87353,Pasłęk
87354,Pawlikowice
87355,Pawonków
87356,Pawłosiów
87357,Pawłowice
87358,Pawłowice-Kłokoczyce
87359,Pawłowiczki
87360,Pawłów
87361,Pcim
87362,Pecna
87363,Pelplin
87364,Perzów
87365,Pewel Wielka
87366,Pewel Ślemieńska
87367,Pełczyce
87368,Piaseczno
87369,Piasek
87370,Piaski
87371,Piaski
87372,Piastów
87373,Piechowice
87374,Piecki
87375,Piekary
87376,Piekary Śląskie
87377,Piekielnik
87378,Piekoszów
87379,Pielgrzymowice
87380,Pieniężno
87381,Pierzchnica
87382,Pierściec
87383,Pieszyce
87384,Pietrowice Wielkie
87385,Pietrzykowice
87386,Pieńsk
87387,Pilawa
87388,Pilchowice
87389,Pilczyce
87390,Pilica
87391,Pilzno
87392,Pionki
87393,Piotrków Kujawski
87394,Piotrków Trybunalski
87395,Pisarzowice
87396,Pisarzowice
87397,Piskorowice
87398,Pisz
87399,Piszczac
87400,Piwniczna-Zdrój
87401,Piątek
87402,Piątnica
87403,Piła
87404,Piława Górna
87405,Pińczów
87406,Pleszew
87407,Plewiska
87408,Pleśna
87409,Pniewy
87410,Pobiedziska
87411,Pobierowo
87412,Poddębice
87413,Podebłocie
87414,Podedwórze
87415,Podegrodzie
87416,Podgórzyn
87417,Podkowa Leśna
87418,Podwilk
87419,Podłęże
87420,Pogorzela
87421,Pogorzyce
87422,Pogrzebień
87423,Pogwizdów
87424,Pogórska Wola
87425,Pogórze
87426,Pogórze
87427,Pokrzywnica
87428,Pokrówka
87429,Pokój
87430,Polanica-Zdrój
87431,Polanka Wielka
87432,Polanów
87433,Polańczyk
87434,Police
87435,Policzna
87436,Polkowice
87437,Polska Cerekiew
87438,Pomiechówek
87439,Poniatowa
87440,Poniec
87441,Ponikiew
87442,Popielów
87443,Poraj
87444,Poraż
87445,Poronin
87446,Porąbka
87447,Porąbka Uszewska
87448,Poręba
87449,Poręba
87450,Poręba Spytkowska
87451,Poręba Wielka
87452,Potok Górny
87453,Potok Wielki
87454,Potok Złoty
87455,Potworów
87456,Potęgowo
87457,Powiat aleksandrowski
87458,Powiat augustowski
87459,Powiat bartoszycki
87460,Powiat bełchatowski
87461,Powiat bialski
87462,Powiat białobrzeski
87463,Powiat białogardzki
87464,Powiat białostocki
87465,Powiat bielski
87466,Powiat bielski
87467,Powiat bieruńsko-lędziński
87468,Powiat bieszczadzki
87469,Powiat biłgorajski
87470,Powiat bocheński
87471,Powiat bolesławiecki
87472,Powiat braniewski
87473,Powiat brodnicki
87474,Powiat brzeski
87475,Powiat brzeski
87476,Powiat brzeziński
87477,Powiat brzozowski
87478,Powiat buski
87479,Powiat bydgoski
87480,Powiat bytowski
87481,Powiat będziński
87482,Powiat chełmiński
87483,Powiat chełmski
87484,Powiat chodzieski
87485,Powiat chojnicki
87486,Powiat choszczeński
87487,Powiat chrzanowski
87488,Powiat ciechanowski
87489,Powiat cieszyński
87490,Powiat czarnkowsko-trzcianecki
87491,Powiat częstochowski
87492,Powiat człuchowski
87493,Powiat drawski
87494,Powiat działdowski
87495,Powiat dzierżoniowski
87496,Powiat dąbrowski
87497,Powiat dębicki
87498,Powiat elbląski
87499,Powiat ełcki
87500,Powiat garwoliński
87501,Powiat gdański
87502,Powiat giżycki
87503,Powiat gliwicki
87504,Powiat gnieźnieński
87505,Powiat goleniowski
87506,Powiat golubsko-dobrzyński
87507,Powiat gorlicki
87508,Powiat gorzowski
87509,Powiat gostyniński
87510,Powiat gostyński
87511,Powiat gołdapski
87512,Powiat grajewski
87513,Powiat grodziski
87514,Powiat grodziski
87515,Powiat grudziądzki
87516,Powiat gryficki
87517,Powiat gryfiński
87518,Powiat grójecki
87519,Powiat górowski
87520,Powiat głogowski
87521,Powiat głubczycki
87522,Powiat hajnowski
87523,Powiat hrubieszowski
87524,Powiat inowrocławski
87525,Powiat iławski
87526,Powiat janowski
87527,Powiat jarociński
87528,Powiat jarosławski
87529,Powiat jasielski
87530,Powiat jaworski
87531,Powiat jeleniogórski
87532,Powiat jędrzejowski
87533,Powiat kaliski
87534,Powiat kamiennogórski
87535,Powiat kamieński
87536,Powiat kartuski
87537,Powiat kazimierski
87538,Powiat kielecki
87539,Powiat kluczborski
87540,Powiat kolbuszowski
87541,Powiat kolneński
87542,Powiat kolski
87543,Powiat konecki
87544,Powiat koniński
87545,Powiat koszaliński
87546,Powiat kozienicki
87547,Powiat kołobrzeski
87548,Powiat kościański
87549,Powiat kościerski
87550,Powiat krakowski
87551,Powiat krapkowicki
87552,Powiat krasnostawski
87553,Powiat kraśnicki
87554,Powiat krotoszyński
87555,Powiat krośnieński
87556,Powiat krośnieński
87557,Powiat kutnowski
87558,Powiat kwidzyński
87559,Powiat kędzierzyńsko-kozielski
87560,Powiat kępiński
87561,Powiat kętrzyński
87562,Powiat kłobucki
87563,Powiat kłodzki
87564,Powiat legionowski
87565,Powiat legnicki
87566,Powiat leski
87567,Powiat leszczyński
87568,Powiat leżajski
87569,Powiat lidzbarski
87570,Powiat limanowski
87571,Powiat lipnowski
87572,Powiat lipski
87573,Powiat lubaczowski
87574,Powiat lubartowski
87575,Powiat lubański
87576,Powiat lubelski
87577,Powiat lubiński
87578,Powiat lubliniecki
87579,Powiat lwówecki
87580,Powiat lęborski
87581,Powiat makowski
87582,Powiat malborski
87583,Powiat miechowski
87584,Powiat mielecki
87585,Powiat mikołowski
87586,Powiat milicki
87587,Powiat międzychodzki
87588,Powiat międzyrzecki
87589,Powiat miński
87590,Powiat mogileński
87591,Powiat moniecki
87592,Powiat mrągowski
87593,Powiat myszkowski
87594,Powiat myślenicki
87595,Powiat myśliborski
87596,Powiat mławski
87597,Powiat nakielski
87598,Powiat namysłowski
87599,Powiat nidzicki
87600,Powiat niżański
87601,Powiat nowodworski
87602,Powiat nowodworski
87603,Powiat nowomiejski
87604,Powiat nowosolski
87605,Powiat nowosądecki
87606,Powiat nowotarski
87607,Powiat nowotomyski
87608,Powiat nyski
87609,Powiat obornicki
87610,Powiat olecki
87611,Powiat oleski
87612,Powiat oleśnicki
87613,Powiat olkuski
87614,Powiat olsztyński
87615,Powiat opatowski
87616,Powiat opoczyński
87617,Powiat opolski
87618,Powiat opolski
87619,Powiat ostrowiecki
87620,Powiat ostrowski
87621,Powiat ostrowski
87622,Powiat ostrołęcki
87623,Powiat ostrzeszowski
87624,Powiat ostródzki
87625,Powiat otwocki
87626,Powiat oławski
87627,Powiat oświęcimski
87628,Powiat pabianicki
87629,Powiat pajęczański
87630,Powiat parczewski
87631,Powiat piaseczyński
87632,Powiat pilski
87633,Powiat piotrkowski
87634,Powiat piski
87635,Powiat pińczowski
87636,Powiat pleszewski
87637,Powiat poddębicki
87638,Powiat policki
87639,Powiat polkowicki
87640,Powiat poznański
87641,Powiat proszowicki
87642,Powiat prudnicki
87643,Powiat pruszkowski
87644,Powiat przasnyski
87645,Powiat przemyski
87646,Powiat przeworski
87647,Powiat przysuski
87648,Powiat pszczyński
87649,Powiat pucki
87650,Powiat puławski
87651,Powiat pułtuski
87652,Powiat pyrzycki
87653,Powiat płocki
87654,Powiat płoński
87655,Powiat raciborski
87656,Powiat radomski
87657,Powiat radomszczański
87658,Powiat radziejowski
87659,Powiat radzyński
87660,Powiat rawicki
87661,Powiat rawski
87662,Powiat ropczycko-sędziszowski
87663,Powiat rybnicki
87664,Powiat rycki
87665,Powiat rypiński
87666,Powiat rzeszowski
87667,Powiat sandomierski
87668,Powiat sanocki
87669,Powiat sejneński
87670,Powiat siedlecki
87671,Powiat siemiatycki
87672,Powiat sieradzki
87673,Powiat sierpecki
87674,Powiat skarżyski
87675,Powiat skierniewicki
87676,Powiat sochaczewski
87677,Powiat sokołowski
87678,Powiat sokólski
87679,Powiat stalowowolski
87680,Powiat starachowicki
87681,Powiat stargardzki
87682,Powiat starogardzki
87683,Powiat staszowski
87684,Powiat strzelecki
87685,Powiat strzelecko-drezdenecki
87686,Powiat strzeliński
87687,Powiat strzyżowski
87688,Powiat sulęciński
87689,Powiat suski
87690,Powiat suwalski
87691,Powiat szamotulski
87692,Powiat szczecinecki
87693,Powiat szczycieński
87694,Powiat sztumski
87695,Powiat szydłowiecki
87696,Powiat sępoleński
87697,Powiat sławieński
87698,Powiat słubicki
87699,Powiat słupecki
87700,Powiat słupski
87701,Powiat tarnobrzeski
87702,Powiat tarnogórski
87703,Powiat tarnowski
87704,Powiat tatrzański
87705,Powiat tczewski
87706,Powiat tomaszowski
87707,Powiat tomaszowski
87708,Powiat toruński
87709,Powiat trzebnicki
87710,Powiat tucholski
87711,Powiat turecki
87712,Powiat wadowicki
87713,Powiat warszawski zachodni
87714,Powiat wałbrzyski
87715,Powiat wałecki
87716,Powiat wejherowski
87717,Powiat wielicki
87718,Powiat wieluński
87719,Powiat wieruszowski
87720,Powiat wodzisławski
87721,Powiat wolsztyński
87722,Powiat wołomiński
87723,Powiat wołowski
87724,Powiat wrocławski
87725,Powiat wrzesiński
87726,Powiat wschowski
87727,Powiat wysokomazowiecki
87728,Powiat wyszkowski
87729,Powiat wąbrzeski
87730,Powiat wągrowiecki
87731,Powiat węgorzewski
87732,Powiat węgrowski
87733,Powiat włocławski
87734,Powiat włodawski
87735,Powiat włoszczowski
87736,Powiat zambrowski
87737,Powiat zamojski
87738,Powiat zawierciański
87739,Powiat zduńskowolski
87740,Powiat zgierski
87741,Powiat zgorzelecki
87742,Powiat zielonogórski
87743,Powiat zwoleński
87744,Powiat ząbkowicki
87745,Powiat złotoryjski
87746,Powiat złotowski
87747,Powiat łaski
87748,Powiat łańcucki
87749,Powiat łobeski
87750,Powiat łomżyński
87751,Powiat łosicki
87752,Powiat łukowski
87753,Powiat łódzki wschodni
87754,Powiat łęczycki
87755,Powiat łęczyński
87756,Powiat średzki
87757,Powiat średzki
87758,Powiat śremski
87759,Powiat świdnicki
87760,Powiat świdnicki
87761,Powiat świdwiński
87762,Powiat świebodziński
87763,Powiat świecki
87764,Powiat żagański
87765,Powiat żarski
87766,Powiat żniński
87767,Powiat żuromiński
87768,Powiat żyrardowski
87769,Powiat żywiecki
87770,Powidz
87771,Powstańców Śląskich Wschód
87772,Powstańców Śląskich Zachód-Centrum Południow
87773,Pozezdrze
87774,Poznań
87775,Połajewo
87776,Połaniec
87777,Połczyn-Zdrój
87778,Połomia
87779,Połomia
87780,Poświętne
87781,Poświętne
87782,Poświętne
87783,Prabuty
87784,Pracze Odrzańskie-Janówek
87785,Praga Południe
87786,Praga Północ
87787,Praszka
87788,Prażmów
87789,Prochowice
87790,Promna
87791,Prostki
87792,Proszowice
87793,Pruchna
87794,Pruchnik
87795,Prudnik
87796,Prusice
87797,Pruszcz
87798,Pruszcz Gdański
87799,Pruszków
87800,Przasnysz
87801,Przechlewo
87802,Przecieszyn
87803,Przeciszów
87804,Przecław
87805,Przecław
87806,Przedbórz
87807,Przedecz
87808,Przedmieście Dubieckie
87809,Przeginia
87810,Przelewice
87811,Przemków
87812,Przemyśl
87813,Przemęt
87814,Przesmyki
87815,Przeworno
87816,Przeworsk
87817,Przewóz
87818,Przodkowo
87819,Przybiernów
87820,Przyborów
87821,Przyborów
87822,Przyborów
87823,Przybyszówka
87824,Przygodzice
87825,Przykona
87826,Przyrów
87827,Przystajń
87828,Przysucha
87829,Przyszowice
87830,Przytkowice
87831,Przytoczna
87832,Przytoczno
87833,Przytyk
87834,Przywidz
87835,Przyłęk
87836,Przędzel
87837,Prószków
87838,Psary
87839,Psary
87840,Psary
87841,Psie Pole Południe-Kiełczów
87842,Pszczew
87843,Pszczyna
87844,Pszczółki
87845,Pszów
87846,Puchaczów
87847,Puck
87848,Purda
87849,Puszcza Mariańska
87850,Puszczykowo
87851,Puławy
87852,Pułtusk
87853,Puńców
87854,Puńsk
87855,Pyrzyce
87856,Pyskowice
87857,Pysznica
87858,Pyzdry
87859,Pątnów
87860,Pęczniew
87861,Pępowo
87862,Pławno
87863,Płaza
87864,Płock
87865,Płoniawy-Bramura
87866,Płoty
87867,Płońsk
87868,Płużnica
87869,Raba Wyżna
87870,Rabka-Zdrój
87871,Rachanie
87872,Racibórz
87873,Raciąż
87874,Raciążek
87875,Raczki
87876,Racławice
87877,Racławice
87878,Racławice Śląskie
87879,Radecznica
87880,Radgoszcz
87881,Radków
87882,Radlin
87883,Radocza
87884,Radom
87885,Radomin
87886,Radomsko
87887,Radomyśl
87888,Radomyśl Wielki
87889,Radostowice
87890,Radoszyce
87891,Radowo Małe
87892,Radwanice
87893,Radymno
87894,Radzanowo
87895,Radzanów
87896,Radziechowy
87897,Radziejowice
87898,Radziejów
87899,Radzionków
87900,Radziszów
87901,Radziłów
87902,Radzymin
87903,Radzyń Chełmiński
87904,Radzyń Podlaski
87905,Radłów
87906,Rajcza
87907,Rajgród
87908,Rajsko
87909,Rakoniewice
87910,Rakszawa
87911,Raków
87912,Raniżów
87913,Raszczyce
87914,Raszków
87915,Raszowa
87916,Raszyn
87917,Ratowice
87918,Rawa Mazowiecka
87919,Rawicz
87920,Recz
87921,Reda
87922,Regimin
87923,Regnów
87924,Regulice
87925,Rejon alei Kromera
87926,Rejon placu Grunwaldzkiego
87927,Rejon placu Świętego Macieja
87928,Rejon ulicy Borowskiej-Południe
87929,Rejon ulicy Klęczkowskiej
87930,Rejon ulicy Mieleckiej
87931,Rejon ulicy Saperów
87932,Rejon ulicy Traugutta
87933,Rejowiec
87934,Rejowiec Fabryczny
87935,Rekowo Dolne
87936,Rembertów
87937,Repki
87938,Resko
87939,Reszel
87940,Rewal
87941,Reńska Wieś
87942,Roczyny
87943,Rogalinek
87944,Rogowo
87945,Rogoźnik
87946,Rogoźno
87947,Rogów
87948,Rogów
87949,Rogów
87950,Rogóźno
87951,Rogóźno
87952,Rogóźno
87953,Rokiciny
87954,Rokiciny
87955,Rokiciny-Kolonia
87956,Rokietnica
87957,Rokietnica
87958,Rokitno
87959,Rokitno Szlacheckie
87960,Ropa
87961,Ropczyce
87962,Rotmanka
87963,Rozbórz
87964,Rozdrażew
87965,Rozogi
87966,Rozprza
87967,Rozwadza
87968,Rościszewo
87969,Ruciane-Nida
87970,Ruda Maleniecka
87971,Ruda Śląska
87972,Ruda-Huta
87973,Rudawa
87974,Rudka
87975,Rudna
87976,Rudna Mała
87977,Rudna Wielka
87978,Rudnik
87979,Rudnik
87980,Rudnik
87981,Rudnik nad Sanem
87982,Rudniki
87983,Rudy
87984,Rudziczka
87985,Rudziniec
87986,Rumia
87987,Rusiec
87988,Rusinów
87989,Rusocice
87990,Rutki-Kossaki
87991,Rybarzowice
87992,Rybczewice
87993,Rybie
87994,Rybnik
87995,Rybno
87996,Rybno
87997,Rycerka Dolna
87998,Rycerka Górna
87999,Rychtal
88000,Rychwał
88001,Ryczywół
88002,Ryczywół
88003,Ryczów
88004,Rydułtowy
88005,Rydzyna
88006,Ryglice
88007,Ryjewo
88008,Ryki
88009,Rymanów
88010,Rymań
88011,Ryn
88012,Rypin
88013,Rytro
88014,Rytwiany
88015,Rzeczenica
88016,Rzeczniów
88017,Rzeczyca
88018,Rzeczyca
88019,Rzekuń
88020,Rzepedź
88021,Rzepiennik Strzyżewski
88022,Rzepin
88023,Rzeszotary
88024,Rzeszów
88025,Rzewnie
88026,Rzezawa
88027,Rzgów
88028,Rzgów Pierwszy
88029,Rzozów
88030,Rzyki
88031,Rząska
88032,Rząśnik
88033,Różan
88034,Różanka-Polanka
88035,Rąbino
88036,Rączna
88037,Ręczno
88038,Rędziny
88039,Sabnie
88040,Sadki
88041,Sadkowice
88042,Sadlinki
88043,Sadowie
88044,Sadowne
88045,Samborzec
88046,Sandomierz
88047,Sanka
88048,Sanniki
88049,Sanok
88050,Santok
88051,Sarnaki
88052,Sarnów
88053,Sawin
88054,Secemin
88055,Sejny
88056,Serniki
88057,Serock
88058,Serokomla
88059,Sianów
88060,Sicienko
88061,Sidzina
88062,Sidzina
88063,Siechnice
88064,Siedlce
88065,Siedlec
88066,Siedleczka
88067,Siedliska
88068,Siedliska
88069,Siedlisko
88070,Siekierczyn
88071,Siemianowice Śląskie
88072,Siemiatycze
88073,Siemiechów
88074,Siemień
88075,Siemiątkowo
88076,Siemkowice
88077,Sieniawa
88078,Sieniawa
88079,Sieniawa
88080,Sieniawa Żarska
88081,Siennica
88082,Siennica Różana
88083,Sienno
88084,Siepraw
88085,Sieradz
88086,Sieradza
88087,Sierakowice
88088,Sieraków
88089,Sieraków Śląski
88090,Sieroszewice
88091,Sierpc
88092,Sietesz
88093,Siewierz
88094,Sitno
88095,Skalbmierz
88096,Skalmierzyce
88097,Skarbimierz Osiedle
88098,Skarszewy
88099,Skaryszew
88100,Skarżysko Kościelne
88101,Skarżysko-Kamienna
88102,Skawica
88103,Skawina
88104,Skawinki
88105,Skała
88106,Skierbieszów
88107,Skierniewice
88108,Skoczów
88109,Skoki
88110,Skomielna Czarna
88111,Skomlin
88112,Skorogoszcz
88113,Skoroszyce
88114,Skołyszyn
88115,Skrwilno
88116,Skrzydlna
88117,Skrzyszów
88118,Skrzyszów
88119,Skulsk
88120,Skwierzyna
88121,Skórcz
88122,Skórzec
88123,Skąpe
88124,Skępe
88125,Smolec
88126,Smołdzino
88127,Smyków
88128,Smęgorzów
88129,Smętowo Graniczne
88130,Sobienie Jeziory
88131,Sobków
88132,Sobolew
88133,Sobótka
88134,Sochaczew
88135,Sochocin
88136,Sokolniki
88137,Sokolniki
88138,Sokoły
88139,Sokołów Małopolski
88140,Sokołów Podlaski
88141,Sokółka
88142,Solec Kujawski
88143,Solec Nad Wisłą
88144,Solec-Zdrój
88145,Somonino
88146,Sompolno
88147,Sonina
88148,Sopot
88149,Sopotnia Wielka
88150,Sosnowica
88151,Sosnowice
88152,Sosnowiec
88153,Sosnówka
88154,Sosnówka
88155,Sołtysowice
88156,Sońsk
88157,Sośnica
88158,Sośnicowice
88159,Sośnie
88160,Sośno
88161,Spiczyn
88162,Spytkowice
88163,Srokowo
88164,Stabłowice
88165,Stalowa Wola
88166,Stanisław Dolny
88167,Stanisław Górny
88168,Stanisławice
88169,Stanisławów
88170,Stanisławów Pierwszy
88171,Stanowice
88172,Stanowice
88173,Stara Błotnica
88174,Stara Dąbrowa
88175,Stara Kamienica
88176,Stara Kiszewa
88177,Stara Kornica
88178,Stara Wieś
88179,Starachowice
88180,Starcza
88181,Stare Babice
88182,Stare Bogaczowice
88183,Stare Czarnowo
88184,Stare Juchy
88185,Stare Kurowo
88186,Stare Miasto
88187,Stare Miasto
88188,Stare Pole
88189,Stargard
88190,Starogard Gdański
88191,Starokrzepice
88192,Starowa Góra
88193,Staroźreby
88194,Stary Sącz
88195,Stary Targ
88196,Stary Wiśnicz
88197,Stary Zamość
88198,Staszów
88199,Stawiguda
88200,Stawiski
88201,Stawiszyn
88202,Stegna
88203,Stepnica
88204,Sterdyń
88205,Stoczek
88206,Stoczek Łukowski
88207,Stopnica
88208,Stoszowice
88209,Strachocin-Wojnów
88210,Strachocina
88211,Strachówka
88212,Straszydle
88213,Straszyn
88214,Strawczyn
88215,Stromiec
88216,Stronie
88217,Stronie Śląskie
88218,Strumień
88219,Stryków
88220,Stryszawa
88221,Stryszów
88222,Strzałkowo
88223,Strzebiń
88224,Strzegom
88225,Strzegowo
88226,Strzelce
88227,Strzelce Krajeńskie
88228,Strzelce Opolskie
88229,Strzelce Wielkie
88230,Strzeleczki
88231,Strzelin
88232,Strzelno
88233,Strzelno
88234,Strzyżowice
88235,Strzyżowice
88236,Strzyżów
88237,Stróża
88238,Stubno
88239,Studzienice
88240,Studzionka
88241,Stupsk
88242,Stąporków
88243,Stęszew
88244,Stężyca
88245,Stężyca
88246,Subkowy
88247,Sucha
88248,Sucha Beskidzka
88249,Suchań
88250,Suchedniów
88251,Suchowola
88252,Suchożebry
88253,Suchy Dąb
88254,Suchy Las
88255,Sulbiny Górne
88256,Sulechów
88257,Sulejów
88258,Sulejówek
88259,Sulików
88260,Sulmierzyce
88261,Sulmierzyce
88262,Sulęcin
88263,Sulęczyno
88264,Supraśl
88265,Suraż
88266,Susiec
88267,Susz
88268,Suszec
88269,Suwałki
88270,Sułkowice
88271,Sułkowice
88272,Sułoszowa
88273,Sułów
88274,Sułów
88275,Swarzędz
88276,Swiętajno
88277,Swojczyce
88278,Syców
88279,Sypniewo
88280,Sypniewo
88281,Sypniewo
88282,Syrynia
88283,Szadek
88284,Szaflary
88285,Szamocin
88286,Szamotuły
88287,Szarów
88288,Szastarka
88289,Szczaniec
88290,Szczawnica
88291,Szczawno-Zdrój
88292,Szczebrzeszyn
88293,Szczecin
88294,Szczecinek
88295,Szczekociny
88296,Szczepanów
88297,Szczerbice
88298,Szczerców
88299,Szczucin
88300,Szczuczyn
88301,Szczurowa
88302,Szczutowo
88303,Szczyrk
88304,Szczytna
88305,Szczytno
88306,Szelków
88307,Szemud
88308,Szepietowo
88309,Szerzyny
88310,Szklarska Poręba
88311,Szlachta
88312,Szlichtyngowa
88313,Szprotawa
88314,Szreńsk
88315,Sztum
88316,Sztutowo
88317,Szubin
88318,Szumowo
88319,Szydłowiec
88320,Szydłowo
88321,Szydłowo
88322,Szydłów
88323,Szynwałd
88324,Sól
88325,Sączów
88326,Sąspów
88327,Sędziejowice
88328,Sędziszów
88329,Sędziszów Małopolski
88330,Sękowa
88331,Sępolno
88332,Sępopol
88333,Sępólno Krajeńskie
88334,Sława
88335,Sławatycze
88336,Sławięcice
88337,Sławków
88338,Sławno
88339,Sławno
88340,Sławoborze
88341,Słomniki
88342,Słopnice
88343,Słotowa
88344,Słońsk
88345,Słubice
88346,Słubice
88347,Słupca
88348,Słupia
88349,Słupia
88350,Słupia pod Kępnem
88351,Słupiec
88352,Słupno
88353,Słupsk
88354,Tarczyn
88355,Targanice
88356,Targowisko
88357,Targówek
88358,Tarnawatka
88359,Tarnobrzeg
88360,Tarnogród
88361,Tarnowiec
88362,Tarnowiec
88363,Tarnowo Podgórne
88364,Tarnowskie Góry
88365,Tarnów
88366,Tarnów Opolski
88367,Tarnówka
88368,Tarłów
88369,Tczew
88370,Tczów
88371,Telatyn
88372,Tenczynek
88373,Teresin
88374,Terespol
88375,Tereszpol
88376,Tokarnia
88377,Tolkmicko
88378,Tomaszkowice
88379,Tomaszów Lubelski
88380,Tomaszów Mazowiecki
88381,Tomice
88382,Toporzysko
88383,Topólka
88384,Toruń
88385,Torzym
88386,Toszek
88387,Trablice
88388,Trawniki
88389,Trojanów
88390,Troszyn
88391,Truskaw
88392,Truskolasy
88393,Tryńcza
88394,Trzciana
88395,Trzciana
88396,Trzcianka
88397,Trzciel
88398,Trzcinica
88399,Trzcinica
88400,Trzcińsko Zdrój
88401,Trzebiatów
88402,Trzebiechów
88403,Trzebiel
88404,Trzebielino
88405,Trzebieszów
88406,Trzebinia
88407,Trzebinia
88408,Trzebnica
88409,Trzebownisko
88410,Trzebunia
88411,Trzemeszno
88412,Trzemeśnia
88413,Trzydnik Duży
88414,Trąbki
88415,Trąbki
88416,Trąbki Wielkie
88417,Tuchola
88418,Tuchomie
88419,Tuchów
88420,Tuczno
88421,Tuczępy
88422,Tuliszków
88423,Tuplice
88424,Turek
88425,Turobin
88426,Turośń Kościelna
88427,Turza Śląska
88428,Turze Pole
88429,Tuszyn
88430,Tułowice
88431,Twardawa
88432,Twardogóra
88433,Tworków
88434,Tworóg
88435,Tychowo
88436,Tychy
88437,Tyczyn
88438,Tykocin
88439,Tylicz
88440,Tymbark
88441,Tyniec Mały
88442,Tyrawa Wołoska
88443,Tyszowce
88444,Tłuchowo
88445,Tłuszcz
88446,Uciechów
88447,Udanin
88448,Uherce Mineralne
88449,Ujazd
88450,Ujazd
88451,Ujsoły
88452,Ujście
88453,Ulanów
88454,Ulhówek
88455,Uniejów
88456,Unisław
88457,Ursus
88458,Ursynów
88459,Urszulin
88460,Urzejowice
88461,Urzędów
88462,Ustka
88463,Ustronie Morskie
88464,Ustroń
88465,Ustrzyki Dolne
88466,Ułęż
88467,Uście Gorlickie
88468,Uścimów Stary
88469,Wadowice
88470,Wadowice Górne
88471,Waganiec
88472,Waksmund
88473,Walce
88474,Walichnowy
